id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37719631,Beautiful Apto near to the beach,285126654,Javier,,Hollywood,26.02823,-80.11636,Entire home/apt,70,7,95,2024-10-30,1.47,1,248,19,
37751028,"Depto/En Miami, Luminoso Agradable vista al océano",183726605,Oscar,,Hollywood,25.99009,-80.11839,Private room,260,7,1,2020-03-03,0.02,2,249,0,
37772387,Studio on canal/ 150 Nets beach/ 2 guess. 1 ver,285689946,Silvia,,Pompano Beach,26.24067,-80.09002,Entire home/apt,130,4,149,2024-12-14,2.48,1,289,27,
37801376,Lakeside Home - Near FLL and Hard Rock - Sleeps 6,115091394,Moses,,Davie,26.05101,-80.22083,Entire home/apt,300,4,53,2024-12-01,0.81,10,56,12,
37802451,Spacious 2 Bedrm ☀ Block 2 Beach ☀ Family Friendly,17673914,Robyn,,Deerfield Beach,26.31758,-80.07908,Entire home/apt,278,1,282,2024-12-24,4.45,7,322,59,
37810964,Great Vacation Home Getaway in Fort Lauderdale!,91820842,Thomas,,Wilton Manors,26.15353,-80.14825,Entire home/apt,721,3,89,2024-10-20,1.57,1,290,13,
37839290,A Truly Private South Florida Resort Style Home,91193568,Evan,,Fort Lauderdale,26.14758,-80.12361,Entire home/apt,313,7,74,2023-04-13,1.15,1,74,0,
37842314,Camping Style Airbnb,154132779,Jessica,,Fort Lauderdale,26.14826,-80.1449,Private room,100,1,0,,,1,178,0,
37852023,Beachfront Resort|Hot Tub & Pool- Near Beach,110354593,Stay Sol,,Hollywood,26.01643,-80.11677,Entire home/apt,230,4,19,2024-04-08,0.79,91,347,3,
37854244,2 bdrm/1 bth.  5 min walk to Beach. Pool & Parking,835428,James,,Fort Lauderdale,26.12981,-80.10757,Entire home/apt,314,4,140,2024-11-30,2.18,4,197,24,
37862616,Balcony ocean direct view,36746072,Margarita,,Fort Lauderdale,26.17876,-80.09628,Private room,160,1,239,2024-12-16,4.27,1,81,60,
37881889,Penthouse home 18 andar,68858726,Maria Elisa,,Hallandale Beach,25.97868,-80.11896,Entire home/apt,210,21,13,2023-04-22,0.29,1,201,0,
37904965,lovely beach place,30045638,Monette,,Hollywood,25.99782,-80.11843,Entire home/apt,250,90,1,2022-04-01,0.03,1,362,0,
37915620,Spacious 2 Bedrooms apt for 8 in BeachPlace Tower,81383039,Omar,,Fort Lauderdale,26.12182,-80.10506,Entire home/apt,,1,2,2024-09-11,0.04,5,0,1,
37915957,Spacious apartment in BeachPlace Tower,81383039,Omar,,Fort Lauderdale,26.12247,-80.10467,Entire home/apt,,1,12,2024-10-03,0.19,5,0,3,
37941600,Beach view condo on Hollywood Beach,31425102,Peter,,Hollywood,25.98844,-80.11862,Entire home/apt,149,4,170,2024-12-03,2.65,1,151,27,
37944022,#1 Strong Wifi & Good Kitchen,4246703,Matthew,,Fort Lauderdale,26.141253,-80.123734,Entire home/apt,127,1,113,2024-12-18,1.76,83,165,17,
37944039,"King Size Bed & Private, Fenced Deck",4246703,Matthew,,Fort Lauderdale,26.144913,-80.113289,Entire home/apt,139,1,202,2024-12-16,3.12,83,136,35,
37958110,"Cozy Studio Near FL Beach, Las Olas, Wilton Manors",139646304,Shani & Ariel,,Fort Lauderdale,26.14188,-80.13012,Entire home/apt,160,1,97,2024-08-10,1.52,12,178,3,
37968148,Excelente depto en Miami con vista al océano.,183726605,Oscar,,Hollywood,25.98974,-80.11736,Entire home/apt,270,7,8,2024-05-29,0.13,2,243,1,
37986385,vacaciones en el corazon de hollywood florida,63936456,Milton,,Hollywood,26.02182,-80.15738,Entire home/apt,90,1,152,2024-11-03,2.34,1,134,15,
38024297,"2 BR house, Close to Port, beach, shops, restrnts",327132035,Janete,,Fort Lauderdale,26.09574,-80.13657,Entire home/apt,116,1,232,2024-12-20,3.65,1,272,53,
38025039,"Private 2Bdrm Suite
《AMER Arena》 《Sawgrass Mall》",67885718,Connie,,Sunrise,26.17293,-80.27453,Entire home/apt,78,1,144,2024-12-08,4.48,2,351,43,
38096449,Modern Villa  5BR/3BA Pool HOME FLL/MIA!,29537330,Dan Rentals,,Hollywood,26.01318,-80.18437,Entire home/apt,650,3,63,2024-11-30,0.98,30,340,11,
38124894,Fabulous 1BR/1BTH Condo (FL1) - 1/2 BLOCK TO BEACH,289507183,Giuseppe,,Pompano Beach,26.2458,-80.08871,Entire home/apt,140,6,26,2024-05-14,0.43,2,287,2,
38131193,Miami (Hollywood Beach) Sea view. Beautiful!,20512553,Erica,,Hollywood,25.98762,-80.11811,Entire home/apt,150,3,112,2024-12-01,1.80,1,192,17,
38132951,"Great spot for a sunny,  hassle free vacation.",25965138,Dan,,Deerfield Beach,26.31472,-80.08566,Entire home/apt,240,3,31,2024-03-21,0.49,9,324,1,
38137162,FLL Escape #1,8487141,Victoria Park,,Fort Lauderdale,26.13108,-80.12197,Entire home/apt,144,1,345,2024-12-08,5.32,18,93,17,
38149837,"THE TIDES, Beautiful an updated 1 bedroom condo",15362033,Ana,,Hollywood,25.9873,-80.11916,Entire home/apt,198,5,61,2024-12-09,0.97,26,36,7,
38163197,Gemini Court is a home away from home,289971272,Urcie,,Lauderdale Lakes,26.16745,-80.20906,Private room,65,1,20,2022-04-17,0.31,1,179,0,
38183118,Comfy 2 BR ★ Near FTL Beach ★ Las Olas ★ Shops,139646304,Shani & Ariel,,Fort Lauderdale,26.1423,-80.13035,Entire home/apt,179,1,187,2024-10-20,2.90,12,171,22,
38213156,Enjoy and relax around Fort Lauderdale area!!,69874782,Jessica,,Fort Lauderdale,26.14225,-80.12447,Entire home/apt,127,2,57,2024-12-22,0.89,10,153,25,
38238404,Unit B (2 bed/2 bath off Wilton drive),6090383,Kareem,,Wilton Manors,26.15843,-80.13824,Entire home/apt,185,1,213,2024-12-15,3.33,4,236,48,
38238715,Ozzy 2.0 Florida Place,198014741,Osvaldo,,Pembroke Park,25.976,-80.16552,Entire home/apt,,90,4,2021-07-05,0.06,1,83,0,
38288187,"Deerfield  Daze, a Cozy Guest Suite with Bikes!",31870418,Ciera,,Deerfield Beach,26.29946,-80.10207,Entire home/apt,101,3,145,2024-12-08,2.27,1,70,25,
38299578,Stunning Private Residence 2/2 Fort Lauderdale Bch,58108104,Key1,,Fort Lauderdale,26.13142,-80.10444,Entire home/apt,630,2,161,2024-12-14,2.53,11,276,35,
38332314,CASA HERMÈS Gay Guest House - Deluxe King Balcony,291691588,Ricardo,,Wilton Manors,26.15948,-80.13727,Private room,304,3,5,2021-05-14,0.08,3,359,0,
38347482,Surfin’ Shack (A1),71434456,Emily,,Pompano Beach,26.22277,-80.0935,Entire home/apt,162,3,75,2024-11-30,1.19,1,28,20,
38347532,Unit D (1 bed/1 bath off Wilton drive),6090383,Kareem,,Wilton Manors,26.15886,-80.13838,Entire home/apt,114,1,233,2024-12-22,3.68,4,240,38,
38355978,Amazing Condo SouthBay Water Views 21st floor!,1833853,Ricardo,,Hallandale Beach,25.98646,-80.1234,Entire home/apt,329,3,11,2024-03-28,0.19,164,310,2,
38357144,New Modern5/3 Pool HOME Full Equipped in FLL-MIAMI,29537330,Dan Rentals,,Hollywood,26.00506,-80.18396,Entire home/apt,588,3,75,2024-09-01,1.17,30,347,10,
38383634,Walking Distance to Sawgrass Mall,56139365,J,,Sunrise,26.15155,-80.3305,Private room,125,1,34,2024-12-09,0.87,5,88,10,
38403782,Marriott BeachPlace Tower- One bedroom villa,140404508,Concierge,,Fort Lauderdale,26.12237,-80.10447,Entire home/apt,475,7,3,2022-03-13,0.05,3,111,0,
38407818,Glam Garage space,41636686,Michael,,Oakland Park,26.18029,-80.16746,Private room,125,1,0,,,1,269,0,
38439469,Ocean BREEZE 7,150362118,Mike,,Pompano Beach,26.24551,-80.08878,Entire home/apt,249,2,17,2024-02-19,0.27,2,248,1,
38456208,Ocean BREEZE 8,150362118,Mike,,Pompano Beach,26.24582,-80.08895,Entire home/apt,,2,32,2024-03-19,0.51,2,0,2,
38458944,Studio In♥of DT Ft Lauderdale☆Walk 2 restaurants,12975644,Indiana,,Fort Lauderdale,26.11245,-80.1509,Entire home/apt,96,2,260,2024-12-09,4.28,2,79,32,
38461335,a nice studio with bath,42844970,Stephen And Liza,,Dania Beach,26.0653,-80.19081,Private room,75,4,23,2024-02-19,0.39,1,179,1,
38467173,Beachfront Paradise,185222332,Anna,,Hollywood,26.02395,-80.11507,Entire home/apt,,5,85,2024-10-22,1.34,3,125,11,
38485076,CoZzzy Oasis,120483301,Santiago,,Wilton Manors,26.1589,-80.1185,Entire home/apt,425,4,23,2023-04-14,0.36,1,315,0,
38490934,Vacation Just Got Better!,293511927,Suzanne,,Pompano Beach,26.23862,-80.09041,Entire home/apt,185,2,0,,,1,360,0,
38492204,ON CANAL! Pool+Walk to BEACH! Boat Watch! 2b/2b,239850582,Marilyn,,Pompano Beach,26.2289,-80.09329,Entire home/apt,235,1,245,2024-12-20,3.82,18,209,41,
38495792,"Treasure Cove Beach Home, 1.4 miles to the beach",293554368,Gianfranco,,Deerfield Beach,26.3166,-80.09185,Entire home/apt,204,2,129,2024-12-15,2.12,1,220,41,
38507360,Marriott BeachPlace Tower- Two Bedroom Villa,140404508,Concierge,,Fort Lauderdale,26.12306,-80.10568,Entire home/apt,750,7,3,2022-07-08,0.05,3,111,0,
38513885,Exquisite House in LBTS- 7 Min Walk to the Beach!,293707133,Carole,,Lauderdale By The Sea,26.19451,-80.10078,Entire home/apt,698,4,28,2024-07-24,0.63,1,170,7,
38515677,"2B/2B Direct access to the beach, pool and parking",130472258,Elianne,,Hollywood,25.98971,-80.11718,Entire home/apt,191,2,57,2024-08-18,0.90,8,319,7,
38526057,Bright large condo 5 min walk to beach,117373047,Mary,,Lauderdale By The Sea,26.211285,-80.09407,Entire home/apt,110,27,9,2024-10-31,0.19,1,274,3,
38526620,CASA HERMÈS Gay Guest House - Deluxe King Terrace,291691588,Ricardo,,Wilton Manors,26.158,-80.13746,Private room,320,3,2,2020-02-08,0.03,3,356,0,
38528060,"“CASA HERMÈS” Gay Guest House, Deluxe Queen Room",291691588,Ricardo,,Wilton Manors,26.15763,-80.13884,Private room,300,3,6,2023-10-29,0.10,3,358,0,
38538793,Unit A (2 bed/1 bath off  Wilton Drive),6090383,Kareem,,Wilton Manors,26.16026,-80.13765,Entire home/apt,125,1,221,2024-12-20,3.49,4,230,45,
38544851,Modern Lake House Hollywood Lucky Hard Rock Casino,145349381,Levana,,Dania Beach,26.06583,-80.18868,Entire home/apt,419,2,109,2024-12-16,1.71,7,173,27,
38553984,Cozy charming house close to beach,294146230,Peter,,West Park,25.97385,-80.18695,Entire home/apt,160,2,4,2020-03-15,0.07,1,52,0,
38575800,*Palm-Aire- 1 bedroom sleeps 4,30922508,Tania,,Pompano Beach,26.22547,-80.15918,Entire home/apt,,2,0,,,17,0,0,
38577342,"Purely S. Florida! Pool, King, Paddleboard, Beach",190585179,John,,Pompano Beach,26.21239,-80.12258,Entire home/apt,704,4,126,2024-12-10,2.01,2,158,6,
38623690,Private Room with Private Bath & Walk-In Closet,247603724,Carlane,,Miramar,25.9853,-80.23499,Private room,193,2,6,2020-02-02,0.10,1,365,0,
38647495,Charming 2 Bdrm Pool House near Hard Rock Casino,85145666,Rivky,,Dania Beach,26.04801,-80.19505,Entire home/apt,253,2,100,2024-12-16,1.58,2,224,16,
38648014,"Quiet, pet friendly, cul de sac. Top location!",295219244,Lon/Laura,,Wilton Manors,26.1574,-80.12051,Entire home/apt,99,3,58,2023-04-17,0.93,1,24,0,
38662606,Wonderful Condo on the Beach - 11th floor - TIDES,22656773,Marcelo,,Hollywood,25.98865,-80.11757,Entire home/apt,226,5,29,2024-04-22,0.48,10,73,7,
38663050,Luxury Fort Lauderdale Beach Resort,38781529,Jeffrey,,Fort Lauderdale,26.13139,-80.10489,Entire home/apt,618,3,43,2024-10-29,0.70,26,316,6,
38666073,CasaDelMar- OutdoorOasis Heated Pool 5 Min 2 Beach,53434844,Luxury Vacation Stays,,Fort Lauderdale,26.14751,-80.12504,Entire home/apt,678,2,137,2024-12-08,2.14,8,353,16,
38673178,Ocean Flats #4,63824862,Kady Properties,,Lauderdale By The Sea,26.19632,-80.09716,Entire home/apt,174,1,220,2024-11-30,3.44,51,322,19,
38673303,Ocean Flats #2,63824862,Kady Properties,,Lauderdale By The Sea,26.19666,-80.09645,Entire home/apt,203,1,198,2024-12-16,3.11,51,307,21,
38696960,Modern Ocean Lake House Hollywood Hard Rock Casino,145349381,Levana,,Dania Beach,26.06662,-80.19324,Entire home/apt,488,2,103,2024-12-20,1.67,7,165,29,
38698209,ON CANAL! Pool+Walk to BEACH! Boat Watch! 1b/1b,239850582,Marilyn,,Pompano Beach,26.22948,-80.09446,Entire home/apt,199,1,213,2024-12-15,3.44,18,222,28,
38706615,South Florida Oasis: Comfortable & Central #5,81019051,Patricia,,Fort Lauderdale,26.10998,-80.16254,Entire home/apt,90,3,181,2024-12-02,2.84,6,129,23,
38756699,"Classy Efficiency, Private Bathroom, WiFi  & Pool!",296381706,Norris,,Miramar,25.992977,-80.217735,Private room,86,2,34,2022-03-03,0.54,1,0,0,
38771586,"Welcoming cozy oasis near port, beach & shops",98587412,GatorMom,,Fort Lauderdale,26.10411,-80.13705,Entire home/apt,109,1,177,2024-12-08,2.77,15,247,37,
38783936,Relaxing oasis /eclectic charm near  port/beach,98587412,GatorMom,,Fort Lauderdale,26.10277,-80.13743,Entire home/apt,86,1,107,2024-12-18,1.69,15,246,33,
38835376,House near the beaches at Wilton Manors 2bd + yard,59393967,Gustavo,,Fort Lauderdale,26.14776,-80.13355,Entire home/apt,230,2,51,2024-12-02,1.40,3,152,7,
38851738,"""Sunrise Sunset"" by Sawgrass Mall-Private Entrance",254288208,Gianncarlo,,Plantation,26.14995,-80.28127,Entire home/apt,60,2,253,2024-12-19,3.98,1,348,47,
38869933,Beach Home Fort Lauderdale Beach,59905029,Ana,,Fort Lauderdale,26.12921,-80.10372,Entire home/apt,430,1,0,,,1,365,0,
38877617,Quiet Pet friendly Hollywood Studio,98059739,Jordan,,Hollywood,26.01359,-80.20143,Entire home/apt,,2,11,2021-12-30,0.17,1,0,0,
38879266,A Space Together but Seperated. (Duplex),77672591,Aldo,,Fort Lauderdale,26.19964,-80.12437,Entire home/apt,140,30,0,,,3,44,0,
38892961,"Hyde Beach, Luxury Great Ocean View 1 Bed 1 Bath",69722538,Ana,,Hollywood,25.98756,-80.11823,Entire home/apt,164,2,59,2024-12-09,0.96,11,59,1,
38944307,Brijida's Corner House,295843546,Brijida,,Coconut Creek,26.24222,-80.18041,Entire home/apt,115,3,10,2024-11-14,0.17,1,364,3,
38951244,Master Bedroom,60684151,Mena,,Deerfield Beach,26.288738250732422,-80.1294937133789,Private room,50,4,47,2024-12-12,0.77,1,319,10,
38956322,HOLLYWOOD BEACH VILLA,123017288,Evgeniy,,Hollywood,26.01221,-80.12417,Entire home/apt,1150,1,58,2024-10-27,0.94,6,330,9,
38969823,NEW! PIPER PALMS VILLA WELCOMES YOU!,298539079,Shane,,Dania Beach,26.04509,-80.14463,Entire home/apt,300,4,66,2024-12-16,1.08,1,90,15,
38978721,Escape to Hollywood Beach Room,145045500,Luis,,Hollywood,26.02842,-80.16039,Private room,75,2,25,2024-10-20,0.42,1,171,12,
39002877,Victoria park hideaway for You!,298871556,Michael,,Fort Lauderdale,26.12358,-80.12519,Private room,65,2,88,2022-07-31,1.42,1,83,0,
39008461,Snowbird’s Paradise. Waterfront Intracoastal.,29474227,Jennifer And Tullio :-),,Pompano Beach,26.24834442138672,-80.0953140258789,Entire home/apt,283,2,16,2024-10-10,0.26,2,339,3,
39010674,MALL BEACH RESTURANTS CASINO,43065856,A.J.,,Hallandale Beach,25.97736,-80.15076,Private room,66,1,14,2024-01-10,0.22,3,365,1,
39015335,Serenity Vacation or Work near Saw Grass Mill Mall,224301440,V. Ellease,,Sunrise,26.166011810302734,-80.27814483642578,Private room,61,1,2,2023-04-16,0.08,2,88,0,
39026176,Walk to Tortuga- Las Olas Beach House,54087771,BluSky Luxury Rentals,,Fort Lauderdale,26.11953,-80.11141,Entire home/apt,,4,3,2022-10-30,0.08,4,0,0,
39050511,The Palms Villas - 'Dream Suite 2' - 2 BR!,147140337,Levi,,Wilton Manors,26.16134,-80.14497,Entire home/apt,162,1,344,2024-12-22,5.41,11,353,51,
39054678,"Heated Pool, Hot Tub & Games Near Hard Rock Casino",53060350,Carlos Augusto,,Hollywood,26.01478,-80.19844,Entire home/apt,1294,4,135,2024-12-13,2.12,5,155,27,
39055961,APT#17. COZY 1BED/1BATH WITH POOL & NEAR BEACHES!,55692457,Christine,,Hollywood,26.02857,-80.14343,Entire home/apt,95,5,2,2024-12-14,0.03,3,154,1,
39057498,Beach Front Property Rental,299345147,Nilda,,Hillsboro Beach,26.2954,-80.07861,Entire home/apt,132,30,2,2024-07-01,0.04,1,206,1,
39084066,Charming House/Saltwater heat pool /Close to beach,410263762,Vinita,,Pompano Beach,26.24787,-80.09925,Entire home/apt,325,3,125,2024-12-01,2.02,2,337,29,
39087166,Secluded Island Home with Pool & Private Beach!,162681782,Lisa Michelle,,Lauderdale By The Sea,26.21705,-80.09369,Entire home/apt,396,7,60,2022-01-02,0.97,1,311,0,
39107202,Vibrant Chef's Haven in Prime Fort Lauderdale 1/1,49213071,Maor Maier,,Fort Lauderdale,26.17975,-80.11974,Entire home/apt,123,1,115,2024-12-16,1.85,15,232,26,
39110627,Close to Everything & Pet Friendly,139258850,Margie,,Fort Lauderdale,26.10544,-80.13607,Entire home/apt,125,31,0,,,1,293,0,
39125453,FlipFlop Condo#2! Best bang forYOUR DOLLAR in town,276552914,Claudia,,Hollywood,26.00307,-80.14618,Entire home/apt,92,30,35,2024-12-10,0.57,5,60,1,
39127314,Newly Renovated Villa with Hot Tub,133917877,Karin,,Fort Lauderdale,26.20722,-80.1864,Entire home/apt,160,2,63,2024-12-10,3.01,1,181,37,
39129779,Tranquil Oasis: New 1BR Retreat in Fort Lauderdale,49213071,Maor Maier,,Oakland Park,26.18082,-80.12045,Entire home/apt,125,1,123,2024-12-15,1.98,15,230,31,
39129986,Upscaled first floor apartment near the ocean,152056523,Marlene,,Fort Lauderdale,26.18043,-80.11807,Entire home/apt,135,29,0,,,1,358,0,
39154227,Descanso asegurado durante las vacaciones.,43634831,Euge,,Hollywood,25.98821,-80.11766,Entire home/apt,160,5,10,2024-01-23,0.21,1,266,1,
39156268,Wyndham Palm-Aire Resort Pompano Beach FL 2BR,36786627,Barbara,,Pompano Beach,26.226,-80.15897,Entire home/apt,,7,35,2024-12-08,0.77,1,0,6,
39169077,BEAUTIFUL BEACH POOL HOUSE,88215668,Jill,,Fort Lauderdale,26.15094,-80.10063,Entire home/apt,1271,4,44,2024-12-08,0.70,2,91,7,
39170968,Blue Studio Queen bed,169849705,Maria And Michael,,Hollywood,26.02237,-80.13966,Entire home/apt,75,1,51,2024-09-02,1.01,21,176,22,
39192843,Beautiful 2BR House / 1 Gbps / Office Desk+Chair,4246703,Matthew,,Fort Lauderdale,26.14101,-80.12958,Entire home/apt,166,1,129,2024-12-13,2.04,83,166,24,
39198831,Amazing Villa WALK 5 minutes to Hollywood Beach,27675106,Hollywood Vacation Rentals,,Hollywood,26.012808,-80.120895,Entire home/apt,935,4,74,2024-12-09,1.19,42,211,16,
39199501,Wilton 2 Bedroom  -A Block from Wilton Dr,147140337,Levi,,Wilton Manors,26.15838,-80.14104,Entire home/apt,202,1,259,2024-12-07,4.10,11,345,41,
39201704,Tropical retreat w/heated  pool in Fort Lauderdale,138415876,Michael,,Oakland Park,26.17106,-80.13577,Entire home/apt,225,3,82,2024-12-01,1.35,2,114,15,
39223472,Cozy 3 Bedroom 2 Bath Condo,96590417,Angelina,,Deerfield Beach,26.31784,-80.14665,Entire home/apt,214,14,21,2024-11-16,0.35,7,117,7,
39231541,★ 17th Causeway House ★Modern✪Beach✪Port✪Downtown✪,17072525,Yanet,,Fort Lauderdale,26.09926,-80.1452,Entire home/apt,418,4,64,2024-12-10,1.02,1,266,13,
39243400,"Double Your Income: Gifts, Travel, Events & More!!",301233984,DeMiracle,,Tamarac,26.19702,-80.2176,Entire home/apt,400,1,33,2020-03-21,0.52,1,179,0,
39268544,Luxury Condo Ocean View Paradise,38261694,Mervat,,Hollywood,25.99284,-80.11877,Entire home/apt,,13,1,2020-02-25,0.02,1,0,0,
39278987,1BR/1BA/at entrance to Hollywood Beach & Boardwalk,6288957,Olga,,Hollywood,26.00701,-80.1164,Entire home/apt,100,3,50,2024-12-24,0.92,5,94,13,
39284268,Great Studio apartment in Wilton! Two double beds,65806840,Joseph,,Wilton Manors,26.1578,-80.12623,Entire home/apt,83,2,118,2024-12-09,1.89,2,343,10,
39295309,Beach  Apartment F,186619528,Andres,,Fort Lauderdale,26.13341,-80.10601,Entire home/apt,351,1,109,2024-12-22,1.74,1,363,79,
39302277,Rooftop Pool+ Hot Tub+ Gym+ Hollywood Beach,174780501,Stay Sol,,Hollywood,26.01635,-80.11676,Entire home/apt,103,4,47,2024-12-01,1.94,128,327,34,
39320800,01 Wonderful Port Apartment #5 - 2 Bedroom,48683393,Dawn,,Fort Lauderdale,26.09941,-80.13486,Entire home/apt,139,2,179,2024-12-10,2.87,10,346,32,
39355103,Cesar’s Place,132553880,Khaira,,Hallandale Beach,25.98212,-80.16452,Private room,52,1,205,2024-12-24,3.33,1,0,46,
39359858,"1720 Premium condo near beach, downtown, airport",301529188,Alex,,Fort Lauderdale,26.13215,-80.12573,Entire home/apt,226,1,99,2024-12-03,1.61,14,309,17,
39360882,"1718 Premium condo near beach, downtown,airport",301529188,Alex,,Fort Lauderdale,26.1326,-80.126,Entire home/apt,251,1,192,2024-12-17,3.11,14,277,37,
39364167,Family Compound🏠Tiki Hut/Close to Beach👙King Beds🛏️No Pet Fee ❤️,139457843,Kate,,Fort Lauderdale,26.13984,-80.12213,Entire home/apt,1004,3,15,2024-11-30,0.25,12,240,1,
39365458,"2bd/2bth large condo on the ocean, Hollywood Beach",203508463,Elena,,Hollywood,25.98995,-80.1171,Entire home/apt,196,2,46,2024-11-17,0.73,2,233,20,
39369472,Paradise on the beach,299311492,Fereidoun,,Hallandale Beach,25.98558,-80.1181,Entire home/apt,205,30,7,2024-08-13,0.15,2,244,1,
39377420,Casa Deerfield pool+bikes+1.2 miles to the beach,50287115,Ana,,Deerfield Beach,26.30578,-80.08295,Entire home/apt,276,4,94,2024-12-11,1.58,1,258,10,
39390162,Ft Lauderdale 3 miles to Beach/Casino/WiltonManors,151557532,Irma,,Oakland Park,26.19551,-80.14733,Entire home/apt,,4,45,2022-05-28,0.72,1,0,0,
39427833,Spacious & Sleek Studio> Near the beach + Parking,471654751,Lowkl One,,Fort Lauderdale,26.16647,-80.10696,Entire home/apt,114,1,227,2024-08-27,3.65,2,335,28,
39429755,Modern & Comfy 1BD Parking | Near the Sea,302851728,Mariano & Alexis,,Fort Lauderdale,26.16647,-80.10696,Entire home/apt,163,1,144,2024-11-05,2.32,18,336,21,
39483975,Park Place Mansion,67566785,Elly,,Fort Lauderdale,26.11641,-80.126,Entire home/apt,4597,4,25,2024-08-05,0.77,10,304,5,
39484776,Down Town Ft. Lauderdale Private 2 Bedroom Home,48201203,Paul,,Fort Lauderdale,26.1459,-80.14105,Entire home/apt,128,2,35,2024-12-07,0.57,1,249,18,
39496584,"50% off Best Spot Lauderdale Beach,Eats & Las Olas",301862733,Zachary,,Fort Lauderdale,26.10687,-80.10929,Entire home/apt,465,2,125,2024-11-29,1.99,4,332,26,
39504245,150 Steps to Ocean! Salt Water Pool!,27865849,Rachel,,Fort Lauderdale,26.16436,-80.10028,Entire home/apt,932,6,97,2024-12-07,1.55,1,85,21,
